Initial Pressure (mbar),Final Pressure (mbar),Pressure Step (mbar),Step Duration (s),Stabilization Time (s),"Pads to Calibrate (e.g. 0-29 or 1,5,6)",Cycles,Triangular Sweep (Up & Down),Ignore Pad Parsing (Record Raw STM),Time,STM_0,STM_1,STM_2,STM_3,STM_4,STM_5, x,Pressure,STM_Extra_14,STM_Extra_15,STM_Extra_16
0,400.0,50,60,50,0-5,1,false,false,418.78447127342224,  105.235580,  88.549477,  113.200272,  84.714722,  80.415077,  121.823021,  end,303,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,418.84023213386536,  105.237473,  88.548897,  113.213882,  84.723541,  80.419777,  121.823112,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,418.89725399017334,  105.232071,  88.541817,  113.209961,  84.717117,  80.431129,  121.835045,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,418.9530110359192,  105.235550,  88.541695,  113.208542,  84.722595,  80.432625,  121.828453,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.0128035545349,  105.238922,  88.550880,  113.216431,  84.718903,  80.424080,  121.830681,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.06704926490784,  105.248123,  88.550346,  113.212601,  84.726974,  80.424995,  121.819466,  end,303,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.1243860721588,  105.227951,  88.533211,  113.226761,  84.725632,  80.436684,  121.840645,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.17947721481323,  105.227951,  88.543388,  113.206665,  84.713837,  80.428886,  121.832802,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.2377607822418,  105.243332,  88.546761,  113.208267,  84.727142,  80.431541,  121.834221,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.2916142940521,  105.242493,  88.555107,  113.213913,  84.735107,  80.429085,  121.842339,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.35126066207886,  105.238983,  88.557838,  113.217743,  84.722427,  80.430962,  121.831932,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.4079837799072,  105.243576,  88.555534,  113.221725,  84.724518,  80.425224,  121.841637,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.46457171440125,  105.247604,  88.558708,  113.217926,  84.722443,  80.435341,  121.836586,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.5192439556122,  105.247787,  88.555901,  113.221771,  84.707275,  80.428001,  121.829460,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.5770025253296,  105.240524,  88.548820,  113.215561,  84.730896,  80.435753,  121.839668,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.63537764549255,  105.243301,  88.553215,  113.229477,  84.730087,  80.434624,  121.842995,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.6948323249817,  105.243118,  88.566551,  113.224258,  84.721848,  80.429985,  121.838997,  end,300,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.74972200393677,  105.238831,  88.552864,  113.222107,  84.723572,  80.432076,  121.841881,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.8063290119171,  105.257202,  88.559258,  113.220367,  84.732147,  80.435966,  121.840324,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.86354517936707,  105.242203,  88.561378,  113.227386,  84.727905,  80.432564,  121.847359,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.9196183681488,  105.242661,  88.556267,  113.215759,  84.723206,  80.433571,  121.836906,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,419.97627234458923,  105.244110,  88.552330,  113.221863,  84.729706,  80.415031,  121.848930,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.0348913669586,  105.249847,  88.547981,  113.220932,  84.734604,  80.441673,  121.842064,  end,303,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.0908844470978,  105.258713,  88.554070,  113.216995,  84.734772,  80.447319,  121.837303,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.14914894104004,  105.243805,  88.567467,  113.227036,  84.734909,  80.427986,  121.843483,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.2041835784912,  105.257629,  88.560493,  113.224670,  84.739716,  80.448250,  121.840385,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.2617223262787,  105.254745,  88.569405,  113.241501,  84.748444,  80.449013,  121.850304,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.31524443626404,  105.259109,  88.562248,  113.230179,  84.743652,  80.457130,  121.853264,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.37297081947327,  105.259781,  88.566032,  113.240021,  84.742508,  80.449898,  121.855156,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.43215703964233,  105.255859,  88.583290,  113.241791,  84.752487,  80.453957,  121.857811,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.48907709121704,  105.241806,  88.556099,  113.224960,  84.737167,  80.450233,  121.855232,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.5418026447296,  105.257050,  88.573357,  113.229843,  84.743683,  80.448311,  121.850090,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.60372161865234,  105.246628,  88.575203,  113.240311,  84.744614,  80.460777,  121.855370,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.65956354141235,  105.258026,  88.564705,  113.235931,  84.744995,  80.450768,  121.850136,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.7124927043915,  105.263412,  88.569298,  113.237122,  84.753265,  80.463783,  121.859825,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.76849341392517,  105.259659,  88.565056,  113.237885,  84.747299,  80.452461,  121.855965,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.8254249095917,  105.260635,  88.568413,  113.236221,  84.747086,  80.444283,  121.863853,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.8821506500244,  105.255829,  88.574867,  113.243317,  84.752304,  80.443077,  121.857140,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,420.9434666633606,  105.267578,  88.572060,  113.234604,  84.753479,  80.463646,  121.867302,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.00225591659546,  105.253296,  88.568840,  113.260132,  84.764099,  80.466484,  121.870140,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.05724573135376,  105.274414,  88.597267,  113.250504,  84.772156,  80.461281,  121.866951,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.1160454750061,  105.253891,  88.567039,  113.243439,  84.720169,  80.453362,  121.853157,  end,303,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.1710886955261,  105.264984,  88.571266,  113.240463,  84.749191,  80.462120,  121.858803,  end,303,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.22828102111816,  105.262192,  88.585793,  113.257172,  84.759949,  80.465096,  121.866707,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.2857012748718,  105.258484,  88.578438,  113.243317,  84.754990,  80.458458,  121.860786,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.34032583236694,  105.253662,  88.569313,  113.246262,  84.757172,  80.464012,  121.872215,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.39503383636475,  105.273193,  88.587303,  113.238510,  84.745010,  80.458656,  121.864250,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.4546811580658,  105.269333,  88.586555,  113.261841,  84.764191,  80.484276,  121.879128,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.5120701789856,  105.265427,  88.582085,  113.257477,  84.759460,  80.476494,  121.871361,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.5644438266754,  105.274857,  88.583321,  113.259827,  84.766708,  80.471092,  121.878807,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.6254518032074,  105.270065,  88.586174,  113.257431,  84.774261,  80.481026,  121.865959,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.6820628643036,  105.265930,  88.586662,  113.258438,  84.772278,  80.470406,  121.883217,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.7385575771332,  105.256927,  88.575615,  113.247559,  84.763504,  80.484428,  121.890648,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.7961881160736,  105.266846,  88.583702,  113.261688,  84.771851,  80.485680,  121.878609,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.852742433548,  105.255737,  88.581352,  113.256393,  84.764359,  80.469078,  121.877663,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.9097628593445,  105.258163,  88.579079,  113.258118,  84.762726,  80.465218,  121.873634,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,421.96713042259216,  105.277298,  88.597466,  113.268341,  84.770905,  80.477928,  121.883827,  end,302,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,422.023565530777,  105.268921,  88.587593,  113.260483,  84.768906,  80.479149,  121.871056,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,422.0762195587158,  105.275299,  88.590187,  113.266357,  84.783752,  80.476891,  121.882942,  end,301,1/1,Sweep Up,300.0
0,400.0,50,60,50,0-5,1,false,false,472.16934728622437,  108.140793,  92.322563,  117.521057,  89.130463,  84.927849,  125.947639,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.2249870300293,  108.131012,  92.335167,  117.534409,  89.142838,  84.935661,  125.956383,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.28227138519287,  108.139374,  92.335838,  117.538010,  89.145554,  84.945213,  125.959984,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.3386769294739,  108.134232,  92.334877,  117.544739,  89.145187,  84.948021,  125.961891,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.3962140083313,  108.127762,  92.338966,  117.539749,  89.150177,  84.951500,  125.958473,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.45262908935547,  108.130646,  92.334389,  117.542542,  89.138901,  84.945198,  125.954811,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.5096263885498,  108.140457,  92.339363,  117.544678,  89.129974,  84.952858,  125.962822,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.5633771419525,  108.138168,  92.345451,  117.560898,  89.155945,  84.960182,  125.968575,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.6229348182678,  108.138672,  92.346230,  117.539215,  89.160431,  84.943428,  125.958855,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.6795747280121,  108.136108,  92.353966,  117.546967,  89.153763,  84.956108,  125.957603,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.7364330291748,  108.148041,  92.342171,  117.544586,  89.149200,  84.951180,  125.950768,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.79022002220154,  108.153351,  92.351402,  117.549942,  89.159714,  84.959251,  125.957863,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.85399174690247,  108.134537,  92.345451,  117.541779,  89.151093,  84.947426,  125.967598,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.90579628944397,  108.135437,  92.351006,  117.552948,  89.162384,  84.957146,  125.976799,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,472.9656414985657,  108.148239,  92.327065,  117.560074,  89.162857,  84.961388,  125.976219,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.0167932510376,  108.139771,  92.339897,  117.539658,  89.148972,  84.957863,  125.969444,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.0780613422394,  108.148697,  92.361855,  117.557236,  89.176224,  84.972572,  125.970833,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.13334107398987,  108.149612,  92.359505,  117.564774,  89.166336,  84.957893,  125.976067,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.19212794303894,  108.151886,  92.346336,  117.561920,  89.165192,  84.963570,  125.972267,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.24854612350464,  108.155289,  92.359795,  117.563187,  89.163437,  84.960503,  125.975304,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.3062539100647,  108.141296,  92.355095,  117.558212,  89.163086,  84.965569,  125.979012,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.36330342292786,  108.149612,  92.357521,  117.579163,  89.150650,  84.960030,  125.973335,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.41955614089966,  108.158890,  92.355064,  117.564896,  89.164505,  84.959496,  125.975594,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.4768719673157,  108.164612,  92.369438,  117.563828,  89.175339,  84.971748,  125.990730,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.53424739837646,  108.150986,  92.358452,  117.567123,  89.174103,  84.974678,  125.991722,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.588894367218,  108.157410,  92.368675,  117.570892,  89.175430,  84.981972,  125.990959,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.647084236145,  108.152435,  92.373085,  117.572388,  89.179825,  84.974281,  125.986153,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.7033796310425,  108.150192,  92.363792,  117.565994,  89.181580,  84.985756,  125.989754,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.76067638397217,  108.153290,  92.360512,  117.566727,  89.172943,  84.982872,  125.980904,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.8159739971161,  108.153366,  92.363991,  117.561447,  89.170593,  84.972786,  125.981178,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.873672246933,  108.155945,  92.368202,  117.573868,  89.176865,  84.979515,  125.982155,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.9308593273163,  108.160248,  92.360161,  117.578949,  89.178375,  84.980293,  125.987068,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,473.9879741668701,  108.160583,  92.368599,  117.574249,  89.186798,  84.990517,  125.999443,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.04163789749146,  108.157089,  92.372551,  117.570267,  89.175476,  84.983650,  125.993553,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.10203862190247,  108.154953,  92.372658,  117.584381,  89.186234,  84.986473,  125.992317,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.1591787338257,  108.136810,  92.352257,  117.558929,  89.166870,  84.986397,  125.994286,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.2154893875122,  108.168472,  92.350807,  117.576431,  89.187439,  84.979118,  126.003990,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.2723834514618,  108.164246,  92.378960,  117.588364,  89.190704,  84.994164,  125.998161,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.32893562316895,  108.167282,  92.370674,  117.583588,  89.186798,  84.997444,  126.001610,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.38621520996094,  108.163834,  92.379936,  117.576996,  89.190216,  84.969429,  125.997398,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.4428153038025,  108.164001,  92.372414,  117.585526,  89.187393,  84.986610,  125.998009,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.5002601146698,  108.165634,  92.382439,  117.585281,  89.193115,  84.995338,  125.999718,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.5524492263794,  108.172989,  92.384254,  117.592453,  89.195969,  84.993690,  126.011787,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.6129243373871,  108.170364,  92.381233,  117.580017,  89.201447,  84.998878,  126.005745,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.6712031364441,  108.159805,  92.359947,  117.580505,  89.180069,  84.983009,  125.987541,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.72687435150146,  108.174911,  92.386162,  117.590836,  89.193985,  85.001335,  126.013557,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.7840337753296,  108.163818,  92.374443,  117.583679,  89.195496,  84.985542,  126.006630,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.84069180488586,  108.161819,  92.376793,  117.586182,  89.189728,  84.988518,  126.006462,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.8940644264221,  108.171509,  92.374336,  117.579010,  89.196884,  84.998589,  126.003853,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,474.9541344642639,  108.175827,  92.388313,  117.595459,  89.201721,  85.001701,  126.005882,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.0117082595825,  108.181778,  92.401970,  117.602127,  89.199188,  85.003120,  126.000786,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.0647919178009,  108.191040,  92.383675,  117.595612,  89.198761,  85.009590,  126.012703,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.1258120536804,  108.167709,  92.383263,  117.603729,  89.212021,  85.013924,  126.012154,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.18238067626953,  108.170776,  92.406898,  117.602051,  89.217041,  85.013557,  126.023247,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.23877811431885,  108.169983,  92.385506,  117.585220,  89.198517,  85.005974,  126.016594,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.2954556941986,  108.183777,  92.385094,  117.601776,  89.207993,  85.010414,  126.023476,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.3526141643524,  108.166443,  92.398674,  117.593567,  89.201675,  85.019417,  126.023323,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.40891313552856,  108.188843,  92.395149,  117.605530,  89.210510,  85.017082,  126.019798,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.4664008617401,  108.182968,  92.402657,  117.594528,  89.221130,  85.021141,  126.027382,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.52308988571167,  108.183243,  92.357079,  117.610443,  89.222321,  85.025169,  126.021751,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.5791208744049,  108.172455,  92.397438,  117.616226,  89.216537,  85.021950,  126.020470,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.6371998786926,  108.188202,  92.412239,  117.606888,  89.221680,  85.024529,  126.030113,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.6943724155426,  108.187836,  92.403419,  117.609879,  89.229919,  84.979332,  126.026268,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.7514679431915,  108.187988,  92.392296,  117.609726,  89.222214,  85.021111,  126.023750,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.80806064605713,  108.175125,  92.397392,  117.603210,  89.217422,  85.016518,  126.027184,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.8644382953644,  108.192078,  92.409370,  117.612732,  89.214706,  85.019524,  126.041512,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.92185521125793,  108.183716,  92.394234,  117.610443,  89.234024,  85.036903,  126.046486,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,475.9778027534485,  108.194199,  92.406349,  117.612442,  89.226135,  85.041161,  126.055031,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.03512811660767,  108.194519,  92.410271,  117.629730,  89.229584,  85.019203,  126.034431,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.09174060821533,  108.190430,  92.408272,  117.619888,  89.222992,  85.028099,  126.034370,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.1499843597412,  108.193085,  92.410133,  117.620697,  89.242538,  85.040337,  126.042366,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.2058789730072,  108.179901,  92.396645,  117.609131,  89.228058,  85.000481,  126.034966,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.2639343738556,  108.184647,  92.403770,  117.613785,  89.224335,  85.041359,  126.035988,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.31890416145325,  108.203308,  92.410942,  117.631149,  89.248840,  85.029930,  126.045219,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.375554561615,  108.203323,  92.422859,  117.627487,  89.238998,  85.032494,  126.045006,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.433002948761,  108.197311,  92.409584,  117.625366,  89.230194,  85.044334,  126.048683,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.4902517795563,  108.185394,  92.387718,  117.612167,  89.228210,  85.025291,  126.037102,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.542959690094,  108.185394,  92.414711,  117.624374,  89.236847,  85.037453,  126.035789,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.60465455055237,  108.200195,  92.414085,  117.629211,  89.234970,  85.047478,  126.048027,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.66088366508484,  108.195679,  92.415016,  117.629456,  89.239273,  85.031136,  126.038948,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.7171542644501,  108.201523,  92.422935,  117.645752,  89.241302,  85.035500,  126.048775,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.77440118789673,  108.212296,  92.421761,  117.641724,  89.242538,  85.040016,  126.041405,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.8278760910034,  108.195923,  92.411552,  117.624588,  89.241699,  85.045509,  126.049232,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.8881232738495,  108.203354,  92.415504,  117.634018,  89.250641,  85.050102,  126.054359,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,476.94433999061584,  108.203461,  92.427757,  117.636749,  89.267349,  85.044838,  126.057762,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.00182700157166,  108.203033,  92.419411,  117.636047,  89.244171,  85.054070,  126.053505,  end,350,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.05654978752136,  108.198654,  92.418800,  117.632019,  89.240631,  85.042366,  126.039879,  end,350,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.1179292201996,  108.204941,  92.426445,  117.633698,  89.241302,  85.052025,  126.055000,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.17022728919983,  108.196274,  92.424217,  117.637283,  89.246918,  85.057182,  126.056145,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.22916531562805,  108.206146,  92.436150,  117.641907,  89.254242,  85.057930,  126.052849,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.28805446624756,  108.208755,  92.427895,  117.635345,  89.249466,  85.038857,  126.063011,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.343150138855,  108.204605,  92.434715,  117.638687,  89.251129,  85.055809,  126.054802,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.3992841243744,  108.217987,  92.435020,  117.649948,  89.256821,  85.058296,  126.059166,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.4566366672516,  108.212509,  92.437920,  117.649628,  89.263260,  85.061516,  126.059486,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.5124044418335,  108.208496,  92.430000,  117.641113,  89.257156,  85.067924,  126.058571,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.5690574645996,  108.214905,  92.434456,  117.656815,  89.264053,  85.057350,  126.055565,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.62733221054077,  108.212036,  92.436150,  117.646988,  89.254272,  85.057823,  126.063530,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.68347358703613,  108.218109,  92.428230,  117.649841,  89.255463,  85.065666,  126.070045,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.737642288208,  108.234573,  92.446190,  117.660461,  89.264130,  85.048058,  126.065941,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.79831647872925,  108.198288,  92.428001,  117.637711,  89.251526,  85.061699,  126.056892,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.85524320602417,  108.206116,  92.426735,  117.643341,  89.256302,  85.058296,  126.062218,  end,353,1/1,Sweep Up,350.0
