timestamp,datetime,Select Device..._ch1,Select Device..._ch2,Select Device..._ch3,Select Device..._ch4,Select Device..._ch5,Select Device..._ch6
4.56,2026-03-15 15:38:07.212,26.21,12.22,11.68,13.03,11.06,9.52
4.57,2026-03-15 15:38:07.222,26.21,12.22,11.68,13.03,11.06,9.52
4.58,2026-03-15 15:38:07.232,26.21,12.22,11.68,13.03,11.06,9.52
4.59,2026-03-15 15:38:07.242,26.21,12.22,11.68,13.03,11.06,9.52
4.65,2026-03-15 15:38:07.301,26.21,12.2,11.68,13.03,11.04,9.51
4.65,2026-03-15 15:38:07.303,26.21,12.2,11.68,13.03,11.04,9.51
4.66,2026-03-15 15:38:07.312,26.21,12.2,11.68,13.03,11.04,9.51
4.67,2026-03-15 15:38:07.324,26.2,12.19,11.69,13.03,11.05,9.52
4.68,2026-03-15 15:38:07.333,26.2,12.19,11.69,13.03,11.05,9.52
4.69,2026-03-15 15:38:07.343,26.2,12.19,11.69,13.03,11.05,9.52
4.7,2026-03-15 15:38:07.352,26.2,12.19,11.69,13.03,11.05,9.52
4.71,2026-03-15 15:38:07.362,26.2,12.19,11.69,13.03,11.05,9.52
4.72,2026-03-15 15:38:07.375,26.22,12.2,11.68,13.03,11.05,9.5
4.73,2026-03-15 15:38:07.383,26.22,12.2,11.68,13.03,11.05,9.5
4.74,2026-03-15 15:38:07.396,26.22,12.2,11.68,13.03,11.05,9.5
4.81,2026-03-15 15:38:07.460,26.2,12.21,11.68,13.04,11.04,9.53
4.81,2026-03-15 15:38:07.463,26.2,12.21,11.68,13.04,11.04,9.53
4.82,2026-03-15 15:38:07.472,26.2,12.21,11.68,13.04,11.04,9.53
4.83,2026-03-15 15:38:07.482,26.2,12.21,11.68,13.04,11.04,9.53
4.84,2026-03-15 15:38:07.496,26.22,12.21,11.7,13.04,11.05,9.51
4.85,2026-03-15 15:38:07.503,26.22,12.21,11.7,13.04,11.05,9.51
4.86,2026-03-15 15:38:07.513,26.22,12.21,11.7,13.04,11.05,9.51
4.87,2026-03-15 15:38:07.522,26.22,12.21,11.7,13.04,11.05,9.51
4.88,2026-03-15 15:38:07.533,26.22,12.21,11.7,13.04,11.05,9.51
4.9,2026-03-15 15:38:07.552,26.24,12.22,11.68,13.05,11.05,9.51
4.96,2026-03-15 15:38:07.609,26.2,12.19,11.67,13.03,11.05,9.52
4.96,2026-03-15 15:38:07.612,26.2,12.19,11.67,13.03,11.05,9.52
4.97,2026-03-15 15:38:07.623,26.2,12.19,11.67,13.03,11.05,9.52
4.98,2026-03-15 15:38:07.633,26.2,12.19,11.67,13.03,11.05,9.52
4.99,2026-03-15 15:38:07.643,26.2,12.19,11.67,13.03,11.05,9.52
5.0,2026-03-15 15:38:07.652,26.2,12.19,11.67,13.03,11.05,9.52
5.01,2026-03-15 15:38:07.667,26.21,12.19,11.66,13.03,11.05,9.52
5.02,2026-03-15 15:38:07.673,26.21,12.19,11.66,13.03,11.05,9.52
5.03,2026-03-15 15:38:07.682,26.21,12.19,11.66,13.03,11.05,9.52
5.04,2026-03-15 15:38:07.695,26.21,12.19,11.66,13.03,11.05,9.52
5.1,2026-03-15 15:38:07.755,26.21,12.22,11.71,13.04,11.05,9.5
5.11,2026-03-15 15:38:07.763,26.21,12.22,11.71,13.04,11.05,9.5
5.12,2026-03-15 15:38:07.774,26.2,12.21,11.69,13.04,11.01,9.52
5.13,2026-03-15 15:38:07.783,26.2,12.21,11.69,13.04,11.01,9.52
5.14,2026-03-15 15:38:07.792,26.2,12.21,11.69,13.04,11.01,9.52
5.15,2026-03-15 15:38:07.803,26.2,12.21,11.69,13.04,11.01,9.52
5.16,2026-03-15 15:38:07.812,26.2,12.21,11.69,13.04,11.01,9.52
5.17,2026-03-15 15:38:07.822,26.2,12.21,11.69,13.04,11.01,9.52
5.18,2026-03-15 15:38:07.837,26.22,12.22,11.7,13.05,11.06,9.53
5.2,2026-03-15 15:38:07.848,26.22,12.22,11.7,13.05,11.06,9.53
5.26,2026-03-15 15:38:07.911,26.21,12.2,11.68,13.03,11.05,9.5
5.26,2026-03-15 15:38:07.913,26.21,12.2,11.68,13.03,11.05,9.5
5.27,2026-03-15 15:38:07.922,26.21,12.2,11.68,13.03,11.05,9.5
5.28,2026-03-15 15:38:07.932,26.21,12.2,11.68,13.03,11.05,9.5
5.29,2026-03-15 15:38:07.946,26.21,12.22,11.69,13.04,11.05,9.51
5.3,2026-03-15 15:38:07.953,26.21,12.22,11.69,13.04,11.05,9.51
5.31,2026-03-15 15:38:07.963,26.21,12.22,11.69,13.04,11.05,9.51
5.32,2026-03-15 15:38:07.972,26.21,12.22,11.69,13.04,11.05,9.51
5.33,2026-03-15 15:38:07.983,26.21,12.22,11.69,13.04,11.05,9.51
5.35,2026-03-15 15:38:07.999,26.21,12.22,11.69,13.04,11.06,9.5
5.38,2026-03-15 15:38:08.037,26.21,12.22,11.69,13.04,11.06,9.5
5.39,2026-03-15 15:38:08.042,26.21,12.22,11.69,13.04,11.06,9.5
5.4,2026-03-15 15:38:08.054,26.2,12.22,11.68,13.04,11.07,9.51
5.41,2026-03-15 15:38:08.063,26.2,12.22,11.68,13.04,11.07,9.51
5.42,2026-03-15 15:38:08.073,26.2,12.22,11.68,13.04,11.07,9.51
5.43,2026-03-15 15:38:08.083,26.2,12.22,11.68,13.04,11.07,9.51
5.44,2026-03-15 15:38:08.092,26.2,12.22,11.68,13.04,11.07,9.51
5.45,2026-03-15 15:38:08.102,26.2,12.22,11.68,13.04,11.07,9.51
5.46,2026-03-15 15:38:08.115,26.19,12.18,11.65,13.04,11.06,9.51
5.48,2026-03-15 15:38:08.129,26.19,12.18,11.65,13.04,11.06,9.51
5.53,2026-03-15 15:38:08.180,26.19,12.19,11.66,13.03,11.06,9.51
5.53,2026-03-15 15:38:08.182,26.19,12.19,11.66,13.03,11.06,9.51
5.54,2026-03-15 15:38:08.193,26.19,12.19,11.66,13.03,11.06,9.51
5.55,2026-03-15 15:38:08.202,26.19,12.19,11.66,13.03,11.06,9.51
5.56,2026-03-15 15:38:08.212,26.19,12.19,11.66,13.03,11.06,9.51
5.57,2026-03-15 15:38:08.227,26.21,12.21,11.66,13.05,11.05,9.52
5.58,2026-03-15 15:38:08.233,26.21,12.21,11.66,13.05,11.05,9.52
5.59,2026-03-15 15:38:08.243,26.21,12.21,11.66,13.05,11.05,9.52
5.6,2026-03-15 15:38:08.252,26.21,12.21,11.66,13.05,11.05,9.52
5.61,2026-03-15 15:38:08.265,26.21,12.21,11.66,13.05,11.05,9.52
5.67,2026-03-15 15:38:08.326,26.2,12.2,11.69,13.04,11.05,9.5
5.68,2026-03-15 15:38:08.332,26.2,12.2,11.69,13.04,11.05,9.5
5.69,2026-03-15 15:38:08.344,26.21,12.19,11.69,13.05,11.06,9.51
5.7,2026-03-15 15:38:08.352,26.21,12.19,11.69,13.05,11.06,9.51
5.71,2026-03-15 15:38:08.362,26.21,12.19,11.69,13.05,11.06,9.51
5.72,2026-03-15 15:38:08.373,26.21,12.19,11.69,13.05,11.06,9.51
5.73,2026-03-15 15:38:08.383,26.21,12.19,11.69,13.05,11.06,9.51
5.74,2026-03-15 15:38:08.395,26.21,12.22,11.7,13.07,11.06,9.51
5.75,2026-03-15 15:38:08.402,26.21,12.22,11.7,13.07,11.06,9.51
5.76,2026-03-15 15:38:08.416,26.21,12.22,11.7,13.07,11.06,9.51
5.81,2026-03-15 15:38:08.459,26.22,12.21,11.69,13.05,11.05,9.52
5.81,2026-03-15 15:38:08.462,26.22,12.21,11.69,13.05,11.05,9.52
5.82,2026-03-15 15:38:08.473,26.22,12.21,11.69,13.05,11.05,9.52
5.83,2026-03-15 15:38:08.483,26.22,12.21,11.69,13.05,11.05,9.52
5.84,2026-03-15 15:38:08.492,26.22,12.21,11.69,13.05,11.05,9.52
5.85,2026-03-15 15:38:08.502,26.22,12.21,11.69,13.05,11.05,9.52
5.86,2026-03-15 15:38:08.517,26.21,12.2,11.69,13.04,11.08,9.51
5.87,2026-03-15 15:38:08.523,26.21,12.2,11.69,13.04,11.08,9.51
5.88,2026-03-15 15:38:08.532,26.21,12.2,11.69,13.04,11.08,9.51
5.89,2026-03-15 15:38:08.546,26.21,12.2,11.69,13.04,11.08,9.51
5.95,2026-03-15 15:38:08.606,26.2,12.17,11.69,13.06,11.06,9.52
5.96,2026-03-15 15:38:08.613,26.2,12.17,11.69,13.06,11.06,9.52
5.97,2026-03-15 15:38:08.625,26.19,12.2,11.67,13.01,11.04,9.49
5.98,2026-03-15 15:38:08.632,26.19,12.2,11.67,13.01,11.04,9.49
5.99,2026-03-15 15:38:08.643,26.19,12.2,11.67,13.01,11.04,9.49
6.0,2026-03-15 15:38:08.652,26.19,12.2,11.67,13.01,11.04,9.49
6.01,2026-03-15 15:38:08.663,26.19,12.2,11.67,13.01,11.04,9.49
6.02,2026-03-15 15:38:08.673,26.19,12.2,11.67,13.01,11.04,9.49
6.03,2026-03-15 15:38:08.686,26.19,12.24,11.67,13.01,11.03,9.52
6.05,2026-03-15 15:38:08.699,26.19,12.24,11.67,13.01,11.03,9.52
6.11,2026-03-15 15:38:08.758,26.17,12.19,11.66,13.03,11.05,9.5
6.11,2026-03-15 15:38:08.762,26.17,12.19,11.66,13.03,11.05,9.5
6.12,2026-03-15 15:38:08.772,26.17,12.19,11.66,13.03,11.05,9.5
6.13,2026-03-15 15:38:08.782,26.17,12.19,11.66,13.03,11.05,9.5
6.14,2026-03-15 15:38:08.796,26.23,12.18,11.67,13.04,11.04,9.5
6.15,2026-03-15 15:38:08.802,26.23,12.18,11.67,13.04,11.04,9.5
6.16,2026-03-15 15:38:08.813,26.23,12.18,11.67,13.04,11.04,9.5
6.17,2026-03-15 15:38:08.823,26.23,12.18,11.67,13.04,11.04,9.5
6.18,2026-03-15 15:38:08.833,26.23,12.18,11.67,13.04,11.04,9.5
6.2,2026-03-15 15:38:08.853,26.2,12.21,11.7,13.04,11.07,9.51
6.26,2026-03-15 15:38:08.915,26.22,12.23,11.65,13.05,11.06,9.53
6.27,2026-03-15 15:38:08.922,26.22,12.23,11.65,13.05,11.06,9.53
6.28,2026-03-15 15:38:08.932,26.22,12.23,11.65,13.05,11.06,9.53
6.29,2026-03-15 15:38:08.943,26.22,12.23,11.65,13.05,11.06,9.53
6.3,2026-03-15 15:38:08.953,26.22,12.23,11.65,13.05,11.06,9.53
6.31,2026-03-15 15:38:08.966,26.2,12.21,11.68,13.05,11.05,9.53
6.32,2026-03-15 15:38:08.973,26.2,12.21,11.68,13.05,11.05,9.53
6.33,2026-03-15 15:38:08.982,26.2,12.21,11.68,13.05,11.05,9.53
6.34,2026-03-15 15:38:08.993,26.2,12.21,11.68,13.05,11.05,9.53
6.35,2026-03-15 15:38:09.006,26.2,12.21,11.68,13.05,11.05,9.53
6.41,2026-03-15 15:38:09.066,26.22,12.19,11.67,13.04,11.05,9.51
6.42,2026-03-15 15:38:09.072,26.22,12.19,11.67,13.04,11.05,9.51
6.43,2026-03-15 15:38:09.086,26.22,12.21,11.66,13.01,11.06,9.49
6.44,2026-03-15 15:38:09.092,26.22,12.21,11.66,13.01,11.06,9.49
6.45,2026-03-15 15:38:09.102,26.22,12.21,11.66,13.01,11.06,9.49
6.46,2026-03-15 15:38:09.113,26.22,12.21,11.66,13.01,11.06,9.49
6.47,2026-03-15 15:38:09.122,26.22,12.21,11.66,13.01,11.06,9.49
6.48,2026-03-15 15:38:09.137,26.22,12.19,11.67,13.03,11.06,9.5
6.49,2026-03-15 15:38:09.143,26.22,12.19,11.67,13.03,11.06,9.5
6.5,2026-03-15 15:38:09.156,26.22,12.19,11.67,13.03,11.06,9.5
6.56,2026-03-15 15:38:09.212,26.19,12.19,11.67,13.05,11.05,9.49
6.56,2026-03-15 15:38:09.215,26.19,12.19,11.67,13.05,11.05,9.49
6.57,2026-03-15 15:38:09.223,26.19,12.19,11.67,13.05,11.05,9.49
6.58,2026-03-15 15:38:09.233,26.19,12.19,11.67,13.05,11.05,9.49
6.59,2026-03-15 15:38:09.243,26.19,12.19,11.67,13.05,11.05,9.49
6.6,2026-03-15 15:38:09.254,26.2,12.2,11.68,13.06,11.05,9.5
6.61,2026-03-15 15:38:09.262,26.2,12.2,11.68,13.06,11.05,9.5
6.62,2026-03-15 15:38:09.272,26.2,12.2,11.68,13.06,11.05,9.5
6.63,2026-03-15 15:38:09.283,26.2,12.2,11.68,13.06,11.05,9.5
6.64,2026-03-15 15:38:09.297,26.2,12.2,11.68,13.06,11.05,9.5
6.69,2026-03-15 15:38:09.347,26.19,12.23,11.67,13.04,11.05,9.53
6.7,2026-03-15 15:38:09.353,26.19,12.23,11.67,13.04,11.05,9.53
6.71,2026-03-15 15:38:09.366,26.2,12.22,11.69,13.06,11.08,9.52
6.72,2026-03-15 15:38:09.372,26.2,12.22,11.69,13.06,11.08,9.52
6.73,2026-03-15 15:38:09.382,26.2,12.22,11.69,13.06,11.08,9.52
6.74,2026-03-15 15:38:09.393,26.2,12.22,11.69,13.06,11.08,9.52
6.75,2026-03-15 15:38:09.402,26.2,12.22,11.69,13.06,11.08,9.52
6.76,2026-03-15 15:38:09.413,26.2,12.22,11.69,13.06,11.08,9.52
6.77,2026-03-15 15:38:09.426,26.22,12.19,11.69,13.05,11.05,9.52
6.79,2026-03-15 15:38:09.438,26.22,12.19,11.69,13.05,11.05,9.52
6.83,2026-03-15 15:38:09.485,26.23,12.21,11.7,13.07,11.04,9.5
6.84,2026-03-15 15:38:09.492,26.23,12.21,11.7,13.07,11.04,9.5
6.85,2026-03-15 15:38:09.502,26.23,12.21,11.7,13.07,11.04,9.5
6.86,2026-03-15 15:38:09.512,26.23,12.21,11.7,13.07,11.04,9.5
6.87,2026-03-15 15:38:09.522,26.23,12.21,11.7,13.07,11.04,9.5
6.88,2026-03-15 15:38:09.536,26.21,12.22,11.66,13.03,11.05,9.52
6.89,2026-03-15 15:38:09.543,26.21,12.22,11.66,13.03,11.05,9.52
6.9,2026-03-15 15:38:09.553,26.21,12.22,11.66,13.03,11.05,9.52
6.91,2026-03-15 15:38:09.562,26.21,12.22,11.66,13.03,11.05,9.52
6.92,2026-03-15 15:38:09.575,26.21,12.22,11.66,13.03,11.05,9.52
6.99,2026-03-15 15:38:09.639,26.19,12.21,11.66,13.03,11.03,9.5
6.99,2026-03-15 15:38:09.642,26.19,12.21,11.66,13.03,11.03,9.5
7.0,2026-03-15 15:38:09.656,26.2,12.19,11.67,13.04,11.04,9.5
7.01,2026-03-15 15:38:09.663,26.2,12.19,11.67,13.04,11.04,9.5
7.02,2026-03-15 15:38:09.672,26.2,12.19,11.67,13.04,11.04,9.5
7.03,2026-03-15 15:38:09.684,26.2,12.19,11.67,13.04,11.04,9.5
7.04,2026-03-15 15:38:09.692,26.2,12.19,11.67,13.04,11.04,9.5
7.05,2026-03-15 15:38:09.706,26.22,12.22,11.68,13.04,11.05,9.49
7.06,2026-03-15 15:38:09.713,26.22,12.22,11.68,13.04,11.05,9.49
7.07,2026-03-15 15:38:09.725,26.22,12.22,11.68,13.04,11.05,9.49
7.12,2026-03-15 15:38:09.768,26.2,12.19,11.66,13.04,11.07,9.49
7.12,2026-03-15 15:38:09.773,26.2,12.19,11.66,13.04,11.07,9.49
7.13,2026-03-15 15:38:09.783,26.2,12.19,11.66,13.04,11.07,9.49
7.14,2026-03-15 15:38:09.792,26.2,12.19,11.66,13.04,11.07,9.49
7.15,2026-03-15 15:38:09.803,26.2,12.19,11.66,13.04,11.07,9.49
7.16,2026-03-15 15:38:09.813,26.2,12.19,11.66,13.04,11.07,9.49
7.17,2026-03-15 15:38:09.826,26.19,12.19,11.69,13.04,11.04,9.49
7.18,2026-03-15 15:38:09.833,26.19,12.19,11.69,13.04,11.04,9.49
7.19,2026-03-15 15:38:09.842,26.19,12.19,11.69,13.04,11.04,9.49
7.2,2026-03-15 15:38:09.857,26.19,12.19,11.69,13.04,11.04,9.49
7.27,2026-03-15 15:38:09.921,26.2,12.22,11.67,13.06,11.06,9.48
7.27,2026-03-15 15:38:09.924,26.2,12.22,11.67,13.06,11.06,9.48
7.28,2026-03-15 15:38:09.934,26.2,12.2,11.67,13.03,11.06,9.5
7.29,2026-03-15 15:38:09.943,26.2,12.2,11.67,13.03,11.06,9.5
7.3,2026-03-15 15:38:09.952,26.2,12.2,11.67,13.03,11.06,9.5
7.31,2026-03-15 15:38:09.962,26.2,12.2,11.67,13.03,11.06,9.5
7.32,2026-03-15 15:38:09.973,26.2,12.2,11.67,13.03,11.06,9.5
7.33,2026-03-15 15:38:09.983,26.2,12.2,11.67,13.03,11.06,9.5
7.34,2026-03-15 15:38:09.996,26.17,12.19,11.67,13.03,11.06,9.51
7.36,2026-03-15 15:38:10.009,26.17,12.19,11.67,13.03,11.06,9.51
7.42,2026-03-15 15:38:10.072,26.18,12.22,11.66,13.04,11.06,9.5
7.42,2026-03-15 15:38:10.075,26.18,12.22,11.66,13.04,11.06,9.5
7.43,2026-03-15 15:38:10.082,26.18,12.22,11.66,13.04,11.06,9.5
7.44,2026-03-15 15:38:10.092,26.18,12.22,11.66,13.04,11.06,9.5
7.45,2026-03-15 15:38:10.104,26.2,12.2,11.67,13.03,11.05,9.49
7.46,2026-03-15 15:38:10.112,26.2,12.2,11.67,13.03,11.05,9.49
7.47,2026-03-15 15:38:10.122,26.2,12.2,11.67,13.03,11.05,9.49
7.48,2026-03-15 15:38:10.133,26.2,12.2,11.67,13.03,11.05,9.49
7.49,2026-03-15 15:38:10.143,26.2,12.2,11.67,13.03,11.05,9.49
7.51,2026-03-15 15:38:10.164,26.18,12.21,11.68,13.02,11.07,9.49
7.57,2026-03-15 15:38:10.224,26.2,12.21,11.68,13.04,11.05,9.5
7.57,2026-03-15 15:38:10.227,26.2,12.21,11.68,13.04,11.05,9.5
7.58,2026-03-15 15:38:10.232,26.2,12.21,11.68,13.04,11.05,9.5
7.59,2026-03-15 15:38:10.242,26.2,12.21,11.68,13.04,11.05,9.5
7.6,2026-03-15 15:38:10.252,26.2,12.21,11.68,13.04,11.05,9.5
7.61,2026-03-15 15:38:10.262,26.2,12.21,11.68,13.04,11.05,9.5
7.62,2026-03-15 15:38:10.275,26.18,12.21,11.68,13.04,11.06,9.51
7.63,2026-03-15 15:38:10.283,26.18,12.21,11.68,13.04,11.06,9.51
7.64,2026-03-15 15:38:10.292,26.18,12.21,11.68,13.04,11.06,9.51
7.65,2026-03-15 15:38:10.305,26.18,12.21,11.68,13.04,11.06,9.51
7.71,2026-03-15 15:38:10.360,26.2,12.17,11.68,13.05,11.05,9.49
7.71,2026-03-15 15:38:10.363,26.2,12.17,11.68,13.05,11.05,9.49
7.72,2026-03-15 15:38:10.372,26.2,12.17,11.68,13.05,11.05,9.49
7.73,2026-03-15 15:38:10.382,26.2,12.17,11.68,13.05,11.05,9.49
7.74,2026-03-15 15:38:10.394,26.22,12.23,11.67,13.04,11.07,9.5
7.75,2026-03-15 15:38:10.403,26.22,12.23,11.67,13.04,11.07,9.5
7.76,2026-03-15 15:38:10.413,26.22,12.23,11.67,13.04,11.07,9.5
7.77,2026-03-15 15:38:10.423,26.22,12.23,11.67,13.04,11.07,9.5
7.78,2026-03-15 15:38:10.433,26.22,12.23,11.67,13.04,11.07,9.5
7.8,2026-03-15 15:38:10.448,26.2,12.2,11.68,13.01,11.08,9.48
7.85,2026-03-15 15:38:10.499,26.19,12.23,11.67,13.02,11.06,9.49
7.85,2026-03-15 15:38:10.503,26.19,12.23,11.67,13.02,11.06,9.49
7.86,2026-03-15 15:38:10.512,26.19,12.23,11.67,13.02,11.06,9.49
7.87,2026-03-15 15:38:10.523,26.19,12.23,11.67,13.02,11.06,9.49
7.88,2026-03-15 15:38:10.532,26.19,12.23,11.67,13.02,11.06,9.49
7.89,2026-03-15 15:38:10.542,26.19,12.23,11.67,13.02,11.06,9.49
7.9,2026-03-15 15:38:10.552,26.19,12.23,11.67,13.02,11.06,9.49
7.91,2026-03-15 15:38:10.566,26.16,12.22,11.7,13.03,11.03,9.52
7.92,2026-03-15 15:38:10.572,26.16,12.22,11.7,13.03,11.03,9.52
7.94,2026-03-15 15:38:10.589,26.16,12.22,11.7,13.03,11.03,9.52
7.97,2026-03-15 15:38:10.624,26.19,12.19,11.67,13.04,11.07,9.49
7.98,2026-03-15 15:38:10.633,26.19,12.19,11.67,13.04,11.07,9.49
7.99,2026-03-15 15:38:10.643,26.19,12.19,11.67,13.04,11.07,9.49
8.0,2026-03-15 15:38:10.653,26.19,12.19,11.67,13.04,11.07,9.49
8.01,2026-03-15 15:38:10.663,26.19,12.19,11.67,13.04,11.07,9.49
8.02,2026-03-15 15:38:10.676,26.22,12.19,11.64,13.06,11.08,9.49
8.03,2026-03-15 15:38:10.682,26.22,12.19,11.64,13.06,11.08,9.49
8.04,2026-03-15 15:38:10.692,26.22,12.19,11.64,13.06,11.08,9.49
8.05,2026-03-15 15:38:10.703,26.22,12.19,11.64,13.06,11.08,9.49
8.06,2026-03-15 15:38:10.716,26.22,12.19,11.64,13.06,11.08,9.49
8.13,2026-03-15 15:38:10.778,26.19,12.21,11.68,13.06,11.07,9.5
8.13,2026-03-15 15:38:10.783,26.19,12.22,11.7,13.07,11.08,9.51
8.14,2026-03-15 15:38:10.792,26.19,12.22,11.7,13.07,11.08,9.51
8.15,2026-03-15 15:38:10.802,26.19,12.22,11.7,13.07,11.08,9.51
8.16,2026-03-15 15:38:10.812,26.19,12.22,11.7,13.07,11.08,9.51
8.17,2026-03-15 15:38:10.823,26.19,12.22,11.7,13.07,11.08,9.51
8.18,2026-03-15 15:38:10.833,26.19,12.22,11.7,13.07,11.08,9.51
8.19,2026-03-15 15:38:10.845,26.2,12.21,11.7,13.07,11.06,9.51
8.2,2026-03-15 15:38:10.853,26.2,12.21,11.7,13.07,11.06,9.51
8.21,2026-03-15 15:38:10.867,26.2,12.21,11.7,13.07,11.06,9.51
8.26,2026-03-15 15:38:10.908,26.24,12.21,11.66,13.03,11.09,9.5
8.26,2026-03-15 15:38:10.913,26.24,12.21,11.66,13.03,11.09,9.5
8.27,2026-03-15 15:38:10.923,26.24,12.21,11.66,13.03,11.09,9.5
8.28,2026-03-15 15:38:10.932,26.24,12.21,11.66,13.03,11.09,9.5
8.29,2026-03-15 15:38:10.943,26.24,12.21,11.66,13.03,11.09,9.5
8.3,2026-03-15 15:38:10.955,26.19,12.2,11.67,13.01,11.07,9.48
8.31,2026-03-15 15:38:10.962,26.19,12.2,11.67,13.01,11.07,9.48
8.32,2026-03-15 15:38:10.973,26.19,12.2,11.67,13.01,11.07,9.48
8.33,2026-03-15 15:38:10.982,26.19,12.2,11.67,13.01,11.07,9.48
8.34,2026-03-15 15:38:10.995,26.19,12.2,11.67,13.01,11.07,9.48
8.4,2026-03-15 15:38:11.053,26.2,12.22,11.68,13.04,11.08,9.52
8.4,2026-03-15 15:38:11.055,26.2,12.22,11.68,13.04,11.08,9.52
8.41,2026-03-15 15:38:11.062,26.2,12.22,11.68,13.04,11.08,9.52
8.42,2026-03-15 15:38:11.074,26.19,12.2,11.68,13.06,11.08,9.52
8.43,2026-03-15 15:38:11.083,26.19,12.2,11.68,13.06,11.08,9.52
8.44,2026-03-15 15:38:11.092,26.19,12.2,11.68,13.06,11.08,9.52
8.45,2026-03-15 15:38:11.102,26.19,12.2,11.68,13.06,11.08,9.52
8.46,2026-03-15 15:38:11.113,26.19,12.2,11.68,13.06,11.08,9.52
8.47,2026-03-15 15:38:11.126,26.2,12.22,11.68,13.04,11.08,9.5
8.49,2026-03-15 15:38:11.138,26.2,12.22,11.68,13.04,11.08,9.5
8.54,2026-03-15 15:38:11.194,26.2,12.2,11.68,13.04,11.06,9.5
8.54,2026-03-15 15:38:11.196,26.2,12.2,11.68,13.04,11.06,9.5
8.55,2026-03-15 15:38:11.202,26.2,12.2,11.68,13.04,11.06,9.5
8.56,2026-03-15 15:38:11.213,26.2,12.2,11.68,13.04,11.06,9.5
8.57,2026-03-15 15:38:11.223,26.2,12.2,11.68,13.04,11.06,9.5
8.58,2026-03-15 15:38:11.232,26.2,12.2,11.68,13.04,11.06,9.5
8.59,2026-03-15 15:38:11.246,26.21,12.24,11.68,13.03,11.11,9.55
8.6,2026-03-15 15:38:11.252,26.21,12.24,11.68,13.03,11.11,9.55
8.61,2026-03-15 15:38:11.263,26.21,12.24,11.68,13.03,11.11,9.55
8.62,2026-03-15 15:38:11.277,26.21,12.24,11.68,13.03,11.11,9.55
8.69,2026-03-15 15:38:11.341,26.2,12.19,11.69,13.06,11.12,9.5
8.69,2026-03-15 15:38:11.343,26.2,12.19,11.69,13.06,11.12,9.5
8.7,2026-03-15 15:38:11.354,26.22,12.2,11.77,13.09,11.08,9.59
8.71,2026-03-15 15:38:11.362,26.22,12.2,11.77,13.09,11.08,9.59
8.72,2026-03-15 15:38:11.373,26.22,12.2,11.77,13.09,11.08,9.59
8.73,2026-03-15 15:38:11.383,26.22,12.2,11.77,13.09,11.08,9.59
8.74,2026-03-15 15:38:11.393,26.22,12.2,11.77,13.09,11.08,9.59
8.75,2026-03-15 15:38:11.402,26.22,12.2,11.77,13.09,11.08,9.59
8.76,2026-03-15 15:38:11.416,26.17,12.19,11.78,13.13,11.1,9.61
8.78,2026-03-15 15:38:11.429,26.17,12.19,11.78,13.13,11.1,9.61
8.82,2026-03-15 15:38:11.475,24.42,9.23,10.66,22.55,12.78,9.48
8.83,2026-03-15 15:38:11.482,24.42,9.23,10.66,22.55,12.78,9.48
8.84,2026-03-15 15:38:11.492,24.42,9.23,10.66,22.55,12.78,9.48
8.85,2026-03-15 15:38:11.503,24.42,9.23,10.66,22.55,12.78,9.48
8.86,2026-03-15 15:38:11.512,24.42,9.23,10.66,22.55,12.78,9.48
8.87,2026-03-15 15:38:11.525,24.84,10.86,10.26,20.16,15.14,9.51
8.88,2026-03-15 15:38:11.533,24.84,10.86,10.26,20.16,15.14,9.51
8.89,2026-03-15 15:38:11.542,24.84,10.86,10.26,20.16,15.14,9.51
8.9,2026-03-15 15:38:11.553,24.84,10.86,10.26,20.16,15.14,9.51
8.92,2026-03-15 15:38:11.573,24.84,10.86,10.26,20.16,15.14,9.51
8.98,2026-03-15 15:38:11.629,24.37,9.03,8.86,24.13,19.9,12.02
8.98,2026-03-15 15:38:11.633,24.37,9.03,8.86,24.13,19.9,12.02
8.99,2026-03-15 15:38:11.644,48.87,12.01,11.81,17.97,25.67,36.18
9.0,2026-03-15 15:38:11.653,48.87,12.01,11.81,17.97,25.67,36.18
9.01,2026-03-15 15:38:11.667,48.87,12.01,11.81,17.97,25.67,36.18
9.02,2026-03-15 15:38:11.673,48.87,12.01,11.81,17.97,25.67,36.18
9.03,2026-03-15 15:38:11.682,48.87,12.01,11.81,17.97,25.67,36.18
9.04,2026-03-15 15:38:11.695,52.08,23.19,17.66,20.05,23.89,35.66
9.05,2026-03-15 15:38:11.703,52.08,23.19,17.66,20.05,23.89,35.66
9.06,2026-03-15 15:38:11.716,52.08,23.19,17.66,20.05,23.89,35.66
9.11,2026-03-15 15:38:11.760,52.96,25.92,20.79,22.17,24.79,35.64
9.11,2026-03-15 15:38:11.763,52.96,25.92,20.79,22.17,24.79,35.64
9.12,2026-03-15 15:38:11.773,52.96,25.92,20.79,22.17,24.79,35.64
9.13,2026-03-15 15:38:11.782,52.96,25.92,20.79,22.17,24.79,35.64
9.14,2026-03-15 15:38:11.792,52.96,25.92,20.79,22.17,24.79,35.64
9.15,2026-03-15 15:38:11.803,52.96,25.92,20.79,22.17,24.79,35.64
9.16,2026-03-15 15:38:11.815,53.19,27.0,22.55,23.25,25.79,35.67
9.17,2026-03-15 15:38:11.822,53.19,27.0,22.55,23.25,25.79,35.67
